10,64.30226284300308
10,69.67222486633932
10,69.11915395448936
10,63.20715419473354
10,57.015375801128364
10,55.19656470075846
10,53.300238014045384
10,51.223440935321484
10,47.834297130510066
10,48.69864168664964
10,45.64174899559004
10,45.50535679879632
10,43.22336559240835
10,44.819733121446525
10,41.73043748443504
10,46.07837193045352
10,47.17521502088477
10,46.17331582168958
10,47.85623772859411
10,51.02711191150586
10,52.79531064196
10,49.56768797897564
10,50.27862063651089
10,54.29524923737865
10,52.608489340736874
10,50.85269017567136
10,51.715667908590945
10,55.40276779786017
10,53.262554716459746
10,53.494791666898166
10,55.59485000338704
10,54.33225869484381
10,55.84837971068776
10,61.87577921471045
10,62.34352678015889
10,67.16620794568138
10,69.87567200369044
10,72.24621442007825
10,64.65622504046182
10,65.94103129729054
10,72.40967683870988
10,79.83011723104757
10,91.67626869450406
10,108.1047619047619
10,100.52380952380952
10,100.28095238095237
10,84.35714285714283
10,136.0
10,116.0
10,120.0
10,116.0
5,0.0
5,0.0
5,0.0
